0.97,0.51,1.4601
0.74,0.12,-0.30049
0.33,0.31,-1.3072
0.27,0.53,-0.84751
0.17,0.27,0.6932
0.27,0.99,-1.1814
0.21,0.3,0.13842
0.42,0.56,-2.3557
0.14,0.83,0.36535
0.74,0.94,-0.97546
0.68,0.03,-0.88864
0.53,0.3,-2.2097
0.7,0.61,-1.2481
0.72,0.73,-1.1506
0.25,0.67,-0.69177
0.03,0.6,1.3348
0.67,0.85,-1.7683
0.66,0.21,-1.2484
0.6,0.74,-2.3932
0.08,0.06,1.7392
0.98,0.47,1.4603
0.72,0.06,-0.41083
0.56,0.84,-2.744
0.52,1,-2.8718
0.42,0.08,-1.8578
0.82,0.36,0.41725
0.42,0.6,-2.3346
0.85,0.42,0.73121
0.89,0.46,1.1273
0.65,0.02,-1.182
0.7,0.25,-0.93065
0.89,0.15,1.504
0.19,0.75,-0.0097638
0.41,0.05,-1.7815
0.4,0.3,-1.8797
0.02,0.56,1.4309
0.66,0.67,-1.7395
0.27,0.46,-0.74368
0.35,0.7,-1.9729
0.4,0.36,-1.9723
0.54,0.63,-2.5354
0.14,0.63,0.56169
0.26,0.07,-0.17547
0.8,0.05,0.55284
0.17,0.58,0.38175
0.28,0.18,-0.62827
0.88,0.68,0.74623
0.78,0.83,-0.45311
0.6,0.34,-1.8881
0.32,0.63,-1.5595
0.59,0.45,-2.14
0.52,0.56,-2.4908
0.84,0.26,0.73629
0.43,0.86,-2.6067
0.23,0.1,0.094285
0.13,0.01,1.3807
0.57,0.34,-2.0898
0.78,0.85,-0.5066
0.94,0.88,1.0138
0.98,0.3,1.7079
0.43,0.63,-2.5522
0.8,0.96,-0.41458
0.58,0.52,-2.2213
0.38,0.23,-1.7396
0.81,0.04,0.74399
0.8,0.93,-0.32863
0.17,0.85,0.16768
0.52,0.89,-2.8938
0.72,0.1,-0.42181
0.78,0.01,0.27602
0.9,0.63,0.99363
0.14,0.1,1.1908
0.11,0.43,1.1536
0.64,0.01,-1.3216
0.31,0.61,-1.3263
0.61,0,-1.439
0.38,0.39,-1.8961
0.75,0.66,-0.76184
0.35,0.5,-1.713
0.37,0.55,-1.8856
0.19,0.29,0.50616
0.3,0.72,-1.3513
0.82,0.13,0.71143
0.51,0.12,-2.1105
0.03,0.53,1.5016
0.01,0.96,1.0499
0.55,0.54,-2.4261
0.06,0.88,0.96504
0.87,0.72,0.66853
0.59,0.46,-2.2093
0.24,0.79,-0.75312
0.58,0.22,-1.9283
0.57,0.67,-2.5288
0.2,0.43,0.23471
0.3,0.93,-1.507
0.72,0.61,-0.93918
0.72,0.19,-0.5328
0.82,0,0.72023
0.27,0.66,-0.88641
0.99,0.21,1.7347
0.75,0.19,-0.286
0.68,0.35,-1.205
0.67,0.7,-1.6973
0.13,0,1.4202
0.34,0.75,-1.8078
0.11,0.44,1.1104
0.82,0.09,0.77559
0.55,0.15,-2.0111
0.83,0.41,0.49765
0.2,0.67,-0.091727
0.82,0.91,-0.0062685
0.32,0.29,-1.1304
0.4,0.97,-2.5594
0.16,0.77,0.24769
0.17,0.99,-0.1225
0.82,0.57,0.22594
0.25,0.77,-0.67258
0.03,0.78,1.2595
0.21,0.77,-0.25182
0.05,0.17,1.7942
0.3,0.21,-0.80614
0.33,0.65,-1.7242
0.49,0.38,-2.3486
0.07,0.36,1.4631
0.62,0.6,-2.0052
0.88,0.29,1.1797
0.49,0.94,-2.9288
0.59,0,-1.7539
0.78,0.3,0.088358
0.84,0.89,0.24601
0.81,0.56,0.15279
0,0.16,1.9334
0.26,0.92,-1.0145
0.47,0.99,-2.8739
0.21,0.39,0.072872
0.64,0.67,-1.8974
0.99,0.42,1.4569
0.68,0.91,-1.8002
0.98,0.94,1.1306
0.03,0.06,1.944
0.6,0.51,-2.106
0.66,0.91,-1.9603
0.73,0.84,-1.0475
0.39,0.7,-2.2075
0.24,0.75,-0.62525
0.07,0.89,0.89088
0.53,0.71,-2.6454
0.6,0.44,-2.2135
0.24,0.88,-0.71415
0.3,0.07,-0.60942
0.32,0.51,-1.3154
0.22,0.43,-0.033655
0.35,0.17,-1.2786
0.79,0.99,-0.52684
0.48,0.74,-2.691
0.77,0.67,-0.35747
0.44,0.14,-1.9039
0.11,0.21,1.3038
0.89,0.74,0.70265
0.18,0.96,-0.1375
0.16,0.93,0.24278
0.01,0.27,1.7237
0.85,0.57,0.57419
0.31,0.7,-1.4293
0.62,1,-2.404
0.37,0.09,-1.4256
0.08,0.84,0.94235
0.57,0.01,-1.866
0.07,0.83,1.0291
0.04,0.79,1.2486
0.77,0.28,-0.057234
0.44,0.33,-2.1165
0.15,0.59,0.61124
0.08,0.51,1.2774
0.47,0.86,-2.8466
0.19,0.25,0.47416
0.1,0,1.5367
0.49,0.82,-2.8696
0.07,0.11,1.7124
0.25,0.43,-0.36505
0.7,0.49,-1.0699
0.67,0.33,-1.3333
0.01,0.51,1.4116
0.55,0.31,-2.1011
0.94,0.37,1.4004
0.49,0.95,-2.9174
0.28,0.63,-1.0254
0.82,0.8,0.1145
0.19,0.26,0.45003
0.8,0.97,-0.32807
0.92,0.48,1.0957
0.75,0.01,0.068165
0.97,0.88,1.1176
0.93,0.5,1.2538
0.5,0.29,-2.2452
0.89,0.09,1.3221
0.77,0.6,-0.4166
0.55,0.63,-2.5311
0.38,0.09,-1.5073
0.81,0.62,0.13285
0.91,0.56,1.1331
0.24,0.82,-0.77214
0.49,0.71,-2.7504
0.6,0.12,-1.7948
0.41,0.91,-2.5052
0.99,0.37,1.5564
0.13,0.79,0.60346
0.91,0.57,1.1383
0.02,0.77,1.2072
0.43,0.9,-2.6616
0.81,0.79,-0.029569
0.73,0.76,-1.0602
0.68,0.58,-1.369
0.56,0.82,-2.6001
0.02,0.09,1.8956
0.88,0.49,0.87215
0.3,0.19,-0.82904
0.61,0.68,-2.1577
0.39,0.36,-1.94
0.22,0.01,0.43987
0.88,0.44,1.0615
0.37,0.12,-1.4766
0.23,0.8,-0.44398
0.06,0.99,0.88393
0.3,0.97,-1.5205
0.73,0.4,-0.72523
0.47,0.5,-2.4336
0.84,0.86,0.21811
0.48,0.13,-2.1206
0.29,0.28,-0.86186
0.86,0.74,0.56151
0.4,0.19,-1.7438
0.62,0.46,-1.9541
0.54,0.08,-2.0201
0.47,1,-2.9522
0.09,0.13,1.5699
0.73,0.8,-1.049
0.17,0,0.9538
0.4,0.2,-1.8206
0.13,0.92,0.41748
0.58,0.12,-1.8645
0.34,0.48,-1.6449
0.77,0.36,-0.070417
0.29,0.9,-1.4006
0.79,0.63,-0.16176
0.39,0.71,-2.2534
0.52,0.81,-2.7918
0.22,0.38,-0.066116
0.32,0.08,-0.96139
0.75,0.41,-0.37972
0.73,0.29,-0.50306
0.75,0.54,-0.52144
0.7,0.13,-0.71838
0.71,0.27,-0.85306
0.52,0.18,-2.201
0.3,0.43,-1.1256
0.95,0.83,1.1339
0.91,0.48,1.2472
0.88,0.97,0.5491
0.02,0.79,1.132
0.69,0.18,-0.85496
0.16,0.61,0.53145
0.82,0.52,0.29173
0.8,0.76,-0.076222
0.06,0.73,1.1156
0.18,1,-0.15798
0.22,0.68,-0.19378
0.99,0.27,1.7091
0.03,0.18,1.8206
0,0.21,1.7559
0.66,0.4,-1.5451
0.93,0.4,1.4206
0.44,0.78,-2.6251
0.3,0.2,-0.73069
0.35,0.67,-1.8239
0.69,0.84,-1.6002
0.48,0.51,-2.4436
0.33,0.69,-1.6282
0.15,0.26,1.0577
0.78,0.72,-0.34584
0.65,0.2,-1.3856
0.96,0.19,1.7815
0.68,0.46,-1.3479
0.03,0.7,1.2023
0.13,0.12,1.2971
0.44,0.88,-2.6566
0.43,0.82,-2.6879
0.04,0.88,1.1031
0.63,0.51,-1.9236
0.33,0.75,-1.6944
0.98,0.61,1.3501
0.33,0.89,-1.818
0.93,0.95,0.93199
0.54,0.05,-1.8317
0.14,0.78,0.57626
0.64,0.74,-1.8989
0.79,0.1,0.40913
0.52,0.1,-1.9744
0.23,0.63,-0.36533
0.72,0.77,-1.1327
0.58,0,-1.7498
0.89,0.07,1.3971
0.52,0.25,-2.1951
0.46,0.49,-2.462
0.23,0.85,-0.69138
0.92,0.75,0.9722
0.39,0.25,-1.7226
0.1,0.68,0.93846
0.28,0.97,-1.4664
0.77,0.18,0.086209
0.42,0.93,-2.527
0.64,0.91,-2.1836
0.96,0.8,1.159
0.5,0.73,-2.6883
0,0.19,1.8211
0.59,0.15,-1.8679
0.05,0.75,1.1438
0.12,0.8,0.78231
0.97,0.39,1.6579
0.89,0.26,1.249
1,0.67,1.4132
0.09,0.79,0.82942
0.38,0.46,-1.9917
0.24,0.87,-0.71291
0.96,0.28,1.6731
0.7,0.51,-1.1049
0.05,0.78,1.2116
0,0.62,1.4104
0.92,0.13,1.5849
0.23,0.6,-0.2797
0.11,0.87,0.65144
0.85,0.01,1.1336
0.02,0.76,1.2584
0.67,0.57,-1.5807
0.84,1,0.07172
0.5,0.35,-2.3659
0.19,0.6,0.091317
0.03,0.56,1.4479
0.88,0.34,1.2858
0.37,0.53,-1.9747
0.55,0.43,-2.3653
0.36,0.28,-1.5576
0.7,0.04,-0.56373
0.31,0.74,-1.3922
0.8,0.07,0.61858
0.62,0.35,-1.7747
1,0.13,1.8863
0.79,0.47,0.079078
0.14,0.52,0.81769
0.74,0.25,-0.38664
0.43,0.42,-2.3299
0.65,0.78,-2.0213
0.76,0.99,-0.89005
0.19,0.54,0.22909
0.38,0.27,-1.7605
0.87,0.06,1.3167
0.7,0.36,-0.96533
0.52,0.35,-2.3291
0.98,0.26,1.744
0.18,0.77,0.030293
0.77,0.51,-0.19041
0.04,0.58,1.4154
0.47,0.94,-2.872
0.7,0.32,-0.85017
0.84,0.56,0.59644
0.28,0.42,-0.85769
0.31,0.71,-1.364
0.15,0.14,0.9553
0.64,0.12,-1.4765
0.5,0.65,-2.6487
0.32,0.11,-1.0363
0.22,0.24,0.068995
0.17,0.74,0.2906
0.27,0.27,-0.52802
0.09,0.86,0.74726
0.71,0.3,-0.93007
0.5,0.26,-2.3145
0.86,0.05,1.2837
0.99,0.99,0.97216
0.36,0.12,-1.4341
0,0.41,1.4966
0.53,0.46,-2.4481
0.2,0.35,0.31773
0.14,0.77,0.51362
0.82,0.95,-0.019265
0.18,0.8,0.050595
0.04,0.18,1.8393
0.58,0.13,-1.8379
0.02,0.54,1.5005
0.49,0.88,-2.8697
0.01,0.91,1.2125
0.32,0.8,-1.759
0.53,0.57,-2.6203
0.7,0.97,-1.516
0,0.27,1.8607
0.17,0.37,0.56636
0.01,0.4,1.5569
0.85,0.99,0.15795
0.6,0.5,-2.1579
0.38,0.74,-2.1572
0.81,0.7,-0.049627
0.97,0.35,1.5767
0.71,0.8,-1.3771
0.75,0.35,-0.41792
0.93,0.83,1.0486
0.47,0.2,-2.1259
0.99,0.57,1.4238
0.68,0.5,-1.3002
0.69,0.85,-1.5929
0.31,0.83,-1.6889
0.29,0.29,-0.85212
0.54,0.16,-2.0911
0.9,0.25,1.2708
0.61,0.55,-2.053
0.2,0.8,-0.2562
0.98,0.09,1.9056
0.62,0.37,-1.8536
0.82,0.54,0.32263
0.3,0.7,-1.2482
0.04,0.97,1.0077
0.72,0.91,-1.2591
0.62,0.65,-2.1619
0.37,0.49,-1.7317
0.19,0.03,0.69119
0.9,0.78,0.86966
0.93,0.75,1.0942
0.87,0.98,0.40622
0.31,0.64,-1.4243
0.15,0.08,1.115
0.34,0.05,-1.1817
0.37,0.22,-1.5479
0.46,0.13,-2.0422
0.25,0.76,-0.74011
0.46,0.04,-1.9726
0.15,0.62,0.75111
0,0.77,1.1408
0.89,0.39,1.1229
0.09,0.26,1.3864
0.27,0.83,-1.1354
0.89,0.88,0.6926
0.56,0.78,-2.5761
0.27,0.8,-1.1192
0.58,0.15,-1.9398
0.26,0.21,-0.31713
0.65,0.81,-1.9452
0.11,0.84,0.76262
0.37,0.57,-1.8916
0.61,0.81,-2.2391
0.83,0.86,0.18229
0.88,0.35,1.1022
0.29,0.04,-0.51894
0.77,0.34,-0.11067
0.47,0.37,-2.3703
0.45,0.73,-2.728
0.76,0.01,0.055332
0.02,0.34,1.6674
0.75,0.77,-0.76502
0.87,0.54,0.8914
0.62,0.51,-2.0099
0.4,0.42,-2.0413
0.88,0.42,1.0396
0.71,0.03,-0.51613
0.79,0.6,-0.048726
0.55,0.8,-2.5615
0.54,0.92,-2.8687
0.01,0.76,1.1859
0.39,0.22,-1.8019
0.4,0.13,-1.777
0.24,0.78,-0.60215
0.03,0.76,1.2745
1,0.89,1.2339
0.16,0.68,0.43242
0.55,0.17,-2.0151
0.27,0.88,-1.2295
0.15,0.56,0.72773
0.05,0.84,1.1222
0.89,0.51,1.0221
0.92,0.25,1.4809
0.73,0.3,-0.5614
0.89,0.22,1.4147
0.19,0.8,0.074724
0.38,0.91,-2.3135
0.59,0.05,-1.7863
0.16,0.45,0.56505
0.46,0.6,-2.5582
0.92,0.4,1.4374
0.56,0.4,-2.1906
0.26,0.45,-0.53747
0.66,0.78,-1.8551
0.64,0.39,-1.638
0.69,0.96,-1.7095
0.59,0.83,-2.5192
0.65,0.83,-2.0817
0.88,0.7,0.67995
0.95,0.49,1.435
0.29,0.87,-1.3797
0.9,0.23,1.4304
0.69,0.53,-1.257
0.73,0.53,-0.76885
0.63,0.13,-1.4941
0.32,0.26,-1.1296
0.37,0.88,-2.2771
0.06,0.74,1.1313
0.79,0.62,-0.056785
0.39,0.16,-1.7238
1,0.4,1.493
0,0.52,1.5677
0.22,0.69,-0.35337
0.92,0.09,1.6934
0.8,0.84,-0.23663
0.79,0.78,-0.35151
0.23,0.15,0.060622
0.6,0.6,-2.2566
0.52,0.61,-2.6832
0.86,0.68,0.53676
0.12,0.93,0.58555
0.81,0.8,-0.12617
0.13,0.2,1.1787
0.29,0.76,-1.3384
0.76,0.36,-0.23321
0.21,0.86,-0.25678
0.62,0.25,-1.818
0.02,0.04,1.9259
0.66,0.47,-1.631
0.23,0.64,-0.34891
0.96,0.25,1.7275
0.99,0.11,1.8814
0.68,0.61,-1.3986
0.07,0.66,1.1913
0.79,0.56,0.02227
0.56,0.66,-2.5619
0.05,0.18,1.7308
0.28,0.88,-1.3032
0.19,0.58,0.22906
0.98,0.03,1.8627
0.73,0.39,-0.56976
0.63,0.61,-1.9837
0.56,0,-1.9214
0.9,0.57,1.121
0.49,0.43,-2.3769
0,0.88,1.0891
0.83,0.94,0.029688
0.2,0.99,-0.45054
0.79,0.23,0.19579
0.33,0.67,-1.6155
0.62,0.42,-1.9381
0.03,0.22,1.7418
0.58,0.75,-2.5554
0.79,0.91,-0.42797
0.44,0.31,-2.2107
0.04,0.21,1.8244
0.07,0.49,1.376
0.32,0.19,-1.0845
0.85,0.3,0.80712
0.65,0.08,-1.2751
0.47,0.63,-2.7041
0.1,0.78,0.81117
0.39,0.78,-2.3056
0.74,0.98,-0.99824
0.8,0.27,0.51662
0.51,0.77,-2.7901
0.33,0.41,-1.4713
0.79,0.76,-0.24018
0.75,0.95,-0.89251
0.64,0.03,-1.2552
0.72,0.48,-0.94008
0.77,0.35,-0.15052
0.4,0.8,-2.4461
0.91,0.79,0.84059
0.52,0.45,-2.4582
0.81,0.31,0.39934
0.12,0.21,1.1708
0.19,0.98,-0.29137
0.5,1,-3.0352
0.81,0.99,-0.29716
0.94,0.07,1.7341
0.9,0.26,1.3872
0.89,0.38,1.0995
0.48,0.32,-2.3892
0.76,0.17,0.013753
0.54,0.23,-2.2
0.78,0.81,-0.43782
0.36,0.2,-1.5631
0.41,0.85,-2.5186
0.88,0.43,0.96546
0.31,0.5,-1.2464
0.34,0.04,-1.1162
0.86,0.77,0.49127
0.11,0.91,0.64823
0.25,0.94,-0.94642
0.02,0.16,1.831
1,0.66,1.3571
0.42,0.71,-2.4385
0.46,0.72,-2.7525
0.31,0.03,-0.82102
0.23,0.65,-0.36009
0.46,0.1,-1.998
0.32,1,-1.819
1,0.92,1.0303
0.52,0.02,-1.9854
0.25,0.78,-0.79164
0.89,0.57,1.0496
0.65,0.79,-2.0184
0.13,0.32,1.0869
0.35,0.1,-1.3891
0.41,0.43,-2.1029
0.21,0.53,-0.037477
0.71,0.42,-0.93106
0.39,0.51,-2.0444
0,0.51,1.4581
0.49,0.05,-2.1118
0.66,0.69,-1.7036
0.64,0.48,-1.713
0.09,0.59,1.1982
0.07,0.62,1.1674
0.49,0.5,-2.4462
0.8,0.14,0.51109
0.92,0.39,1.384
0.83,0.42,0.60642
0.48,0.84,-2.7277
0.45,0.67,-2.5078
0.47,0.54,-2.4796
0.65,0.64,-1.8615
0.19,0.42,0.2105
0.42,0.51,-2.2093
0.26,0.43,-0.53795
0.92,0.65,1.0785
0.03,0.64,1.3011
0.93,0.51,1.2265
0.58,0.11,-1.8054
0.92,0.42,1.3374
0.34,0.11,-1.2363
0.58,0.5,-2.2909
0.88,0.02,1.4405
0.46,0.44,-2.3983
0.64,0.62,-1.8974
0.95,0.37,1.4856
0.65,0.4,-1.503
0.66,0.83,-1.9599
0.5,0.1,-2.0289
0.55,0.46,-2.3748
0.07,0.18,1.5504
0.65,0.91,-2.0408
0.96,0.31,1.5674
0.42,0,-1.7468
0.64,0.87,-2.1491
0.84,0.46,0.53809
0.54,0.47,-2.3952
0.93,0.23,1.656
0.99,0.75,1.3001
0.62,0,-1.5144
0.01,0.2,1.8219
1,0.8,1.1618
0.67,0.23,-1.1897
0.43,0.6,-2.4465
0.11,0.88,0.67836
0.69,0.46,-1.2232
0.85,0,1.1711
0.01,0.53,1.4124
0.86,0.64,0.66348
0.84,0.65,0.42465
0.12,0.86,0.59814
0.36,0.77,-2.1148
0.15,0.15,1.0001
0.46,0.98,-2.8729
0.08,0.53,1.0949
0.1,0.62,0.99742
0.95,0.05,1.8988
0.74,0.42,-0.54212
0.79,1,-0.47659
0.47,0.73,-2.6593
0.43,0.68,-2.5506
0.58,0.44,-2.2515
0.93,0.21,1.5931
0.86,0.5,0.73927
0.6,0.71,-2.3237
0.86,0.07,1.2077
0.03,0.75,1.2121
0.19,0.71,-0.032371
0.32,0.3,-1.1642
0.09,0.73,1.0463
0.72,0.53,-0.90374
0.24,0.27,-0.11383
0.24,0.45,-0.34624
0.3,0.03,-0.53832
0.16,0.54,0.58219
0.11,0.93,0.54449
0.39,0.13,-1.6647
0.94,0.04,1.8955
0.9,0.67,0.94973
0.59,0.54,-2.1671
0.09,0.65,1.0293
1,0.64,1.356
0.63,0.65,-2.0322
0.52,0.65,-2.6508
0.79,0.14,0.32079
0.76,0.89,-0.70196
0.65,0.63,-1.7869
0.41,0.6,-2.2746
0.3,0.28,-0.97379
0.56,0.87,-2.6977
0.53,0.77,-2.7599
0.03,0.12,1.8559
0.93,0.07,1.7357
0.42,0.11,-1.8501
0.1,0.71,1.0141
0.93,0.34,1.4416
0.87,0.38,1.0065
0.72,0.41,-0.73597
0.74,0.38,-0.54504
0.62,0.71,-2.1445
0.93,0.29,1.4483
0.61,0.41,-1.9635
0,0.48,1.5088
0.01,0.25,1.8537
0.07,0.33,1.4275
0.87,0.95,0.52572
0.11,0.47,1.1427
0.42,0.67,-2.3782
0.12,0.27,1.2348
0.34,0.18,-1.287
0.95,1,0.85617
0.09,0.17,1.4881
0.16,0.24,0.8468
0.87,0.81,0.62685
0.36,0.44,-1.7127
0.32,0.91,-1.7006
0.01,0.41,1.6003
0.83,0.93,-0.03061
0.81,0.87,-0.14049
0.14,0.7,0.55532
0.35,0.83,-1.9342
0.2,0.02,0.5516
0.49,0.9,-2.9704
0.97,0.98,0.92924
0.59,0.14,-1.817
0.28,0.75,-1.0905
0.74,0.21,-0.28384
0.4,0.15,-1.7232
0.23,0.96,-0.67358
0.72,0.68,-0.96605
0.69,0.65,-1.465
0.05,0.33,1.6823
0.96,0.41,1.5646
0.12,0.82,0.73275
0.07,0.22,1.638
0.04,0.17,1.6559
0.58,0.28,-1.9858
0.58,0.1,-1.8218
0.02,0.65,1.4646
0.18,0.17,0.67649
0.38,0.32,-1.7163
0.59,0.22,-1.8653
0.34,0.71,-1.7696
0.99,0.65,1.3523
1,0.91,1.1239
0.38,0.38,-1.786
0.54,0.35,-2.2806
0.86,0.14,1.1469
0.95,0.08,1.8554
0.21,0.09,0.32391
0.57,0.16,-1.9402
0.62,0.21,-1.639
0.88,0.4,1.1281
0.6,0.4,-1.9516
0.49,0.39,-2.3985
0.56,0.61,-2.4576
0.51,0.43,-2.4468
0.33,0.04,-0.94096
0.68,0.54,-1.403
0.67,0.77,-1.7588
0.78,0.54,-0.15523
0.2,0.87,-0.25832
0.46,0.48,-2.3932
0.93,0.67,1.1391
0.73,0.04,-0.28173
0.14,0.38,0.86888
0.94,0.87,1.0777
0.66,0.15,-1.1891
0.9,0.64,0.9566
0.5,0.64,-2.7051
0.34,0.37,-1.4778
0.82,0.71,0.24807
0.39,0.05,-1.6103
0.52,0.04,-2.0378
0.8,0.08,0.53908
0.09,0.44,1.3036
0.04,0.65,1.2898
0.08,0.68,1.1441
0.03,1,0.92647
0.06,0.28,1.529
0.65,0.68,-1.8298
0.79,0.82,-0.3926
0.52,0.3,-2.2413
0.72,0.69,-1.1868
0.64,0.92,-2.1827
0.02,0.52,1.4071
0.5,0.37,-2.4395
0.35,0.69,-1.9295
0.55,0.78,-2.6326
0.47,0.79,-2.6923
0.28,0.71,-1.0908
0.44,0.13,-1.9174
0.14,0.03,1.2745
0.3,0.02,-0.66048
0.57,0.27,-2.1284
0.45,0.4,-2.2128
0.85,0.37,0.82158
0.02,0.3,1.689
0.75,0.67,-0.74233
0.34,0.06,-1.099
0.84,0.61,0.39125
0.21,0.23,0.28887
0.23,0.05,0.11092
0.86,0.67,0.5552
0.69,0.41,-1.1538
0.62,0.24,-1.599
0.75,0.49,-0.45068
0.53,0.48,-2.4659
0.49,0.85,-2.7895
0.86,0.89,0.40595
0.53,0.31,-2.1701
0.56,0.21,-2.009
0.28,0.46,-0.78928
0.86,0.13,1.2543
0.48,0.7,-2.7167
0.22,0.18,0.17916
0.3,0.32,-0.97164
0.42,0.88,-2.5532
0.53,0.18,-2.0657
0.16,0.25,0.80534
0.87,0.77,0.63563
0.49,0.11,-2.0537
0.87,0.65,0.66668
0.29,0.18,-0.727
0.44,0.9,-2.749
0.29,0.25,-0.64183
0.51,0.04,-2.091
0.66,0.65,-1.6381
0.12,0.81,0.67157
0,0.65,1.2535
0.38,0.16,-1.5818
0.01,0.32,1.7195
0.34,0.24,-1.3816
0.96,0.06,1.8885
0.91,0.21,1.4631
0.19,0.52,0.1698
0.17,0.96,0.0023377
0.45,0.32,-2.2026
0.02,0.58,1.4411
0.74,0.22,-0.38308
0.95,0.48,1.3507
0.3,0.36,-0.9583
0.23,0.68,-0.45301
0.9,0.33,1.2707
0.89,1,0.65413
0.83,0.38,0.658
0.43,0.64,-2.3994
0.24,0.94,-0.93319
0.84,0.35,0.72845
0.78,0.27,0.14395
0.69,0.42,-1.1025
0.73,0.52,-0.78593
0.63,0.64,-1.9521
0.78,0.15,0.19859
0.7,0.84,-1.471
0.17,0.6,0.30166
0.44,0.36,-2.2828
0.32,0.22,-1.0758
0.01,0.14,1.8481
0.66,0.79,-1.9266
0.5,0.93,-2.8995
0.77,0.53,-0.34673
0.97,0.5,1.4608
0.51,0.95,-2.9557
0,0.44,1.6341
0.35,0.55,-1.7353
0.17,0.14,0.83645
0.69,0.47,-1.1842
0.66,0.44,-1.5704
0.89,0.6,0.93523
0.32,0.24,-0.95936
0.65,0.34,-1.451
0.06,0.18,1.7066
0.49,0.76,-2.6902
0.27,0.56,-0.71682
0.33,0.36,-1.4283
0.47,0.96,-2.8865
0.48,0.85,-2.8081
0.72,0.22,-0.54941
0.71,0.22,-0.65973
0.06,0.92,0.95132
0.53,0.6,-2.5287
0.84,0.74,0.34615
0.83,0.35,0.6246
0.18,0.08,0.83186
0.97,0.46,1.4402
0,0.99,0.92083
0.87,0.43,0.98827
0.4,0.35,-1.9474
0.11,0.64,0.89874
0.95,0.27,1.5769
0.84,0.59,0.50397
0.83,0.72,0.20056
0.94,0.54,1.4334
0.93,0.15,1.6218
0.39,0.83,-2.3444
0.16,0.26,0.78971
0.08,0.46,1.298
0.48,0.19,-2.1235
0.04,0.98,0.83136
0.99,0.89,1.1656
0.62,0.91,-2.4068
0.38,0.64,-2.0187
0.07,0.67,1.1705
0.1,0.14,1.5151
0.52,0.5,-2.4577
0.22,0.37,-0.053522
0.87,0.6,0.79983
0.94,0.46,1.3801
0.52,0.07,-2.0064
0.06,0.53,1.307
0.11,1,0.54691
0.58,0.58,-2.3364
0.98,0.97,0.8592
0.5,0.59,-2.4403
0.61,0.3,-1.779
0.89,0.14,1.3504
0.28,0.83,-1.2594
0.05,0.65,1.3182
0.24,0.54,-0.48157
0.64,0.09,-1.3269
0.28,0.55,-0.92311
0.72,0.9,-1.1689
0.41,0.88,-2.555
0.71,0.18,-0.67946
0.64,0.56,-1.7864
0.44,0.48,-2.2743
0.94,0.13,1.7872
0.62,0.3,-1.82
0.89,0.08,1.4572
0.08,0.33,1.4593
0.58,0.56,-2.2979
0.48,0.41,-2.4522
0.62,0.58,-2.0474
0.94,0.71,1.2112
0.17,0.38,0.51833
0.36,0.7,-2.0783
0.6,0.65,-2.2761
0.64,0.02,-1.2276
0.89,0.98,0.51799
0.55,0.53,-2.4986
0.8,1,-0.28887
0.33,0.86,-1.7227
0.89,0.71,0.7539
0.15,0.57,0.61507
0.06,0.79,1.0582
